n, k, Satisfiable, Time taken (seconds), Timeout happened
10, 20, True, 0.0272, False
10, 19, True, 0.0284, False
10, 18, True, 0.0278, False
10, 17, True, 0.0283, False
10, 16, True, 0.0222, False
10, 15, True, 0.0221, False
10, 14, True, 0.0246, False
10, 13, True, 0.0230, False
10, 12, True, 0.0231, False
10, 11, True, 0.0206, False
10, 10, True, 0.0227, False
10, 9, True, 0.0234, False
10, 8, False, 0.0311, False
